		Produzione e raccolta differenziata su scala comunale anno 2022 (ISPRA)
IstatComune;Regione;Provincia;Comune;Popolazione;Dato riferito a;Frazione umida(1) (t);Verde (t); Carta e cartone (t);Vetro (t);Legno (t);Metallo (t);Plastica (t);RAEE (t);Tessili (t);Selettiva (t);Rifiuti da C e D (t);Pulizia stradale a recupero (t);Ingombranti misti a recupero (t);Altro (t);Totale RD (t);Ingombranti a smaltimento (t);Indifferenziato (t);Totale RU (t);Percentuale RD (%)
				01001001;Piemonte;Torino;AGLIE';2558;Comune;             270,791;             284,359;              88,653;              96,739;              43,951;              11,630;              64,602;               6,741;              13,196;               0,915;               4,982;-;              40,917;               2,084;             929,560;-;             485,839;           1.415,399;  65,68%;
				01001002;Piemonte;Torino;AIRASCA;3681;Comune;             169,066;             141,347;             175,957;              96,717;              82,055;              21,627;             238,485;               7,398;              11,122;               3,086;              23,336;               5,573;              82,799;-;           1.058,568;-;             768,420;           1.826,988;  57,94%;
				01001003;Piemonte;Torino;ALA DI STURA;465;Comune;               1,710;              12,061;              40,371;              54,942;               0,163;               0,772;               5,940;               0,044;               0,560;               0,018;               0,164;-;              36,491;               0,006;             153,242;-;             210,730;             363,972;  42,10%;
				01001004;Piemonte;Torino;ALBIANO D'IVREA;1628;Comune;             169,196;              18,046;              68,527;              65,574;              69,637;               8,789;              40,986;              12,834;              10,470;               1,797;              24,555;-;              20,951;               3,204;             514,566;-;             201,191;             715,757;  71,89%;
				01001006;Piemonte;Torino;ALMESE;6280;Comune;             592,111;             930,619;             359,012;             267,568;             174,187;              41,340;             184,092;              42,003;               3,209;              11,235;              87,804;              58,956;             123,017;               4,980;           2.880,133;-;             815,631;           3.695,764;  77,93%;
				01001007;Piemonte;Torino;ALPETTE;251;Comune;               0,463;-;              12,529;              19,237;               0,093;               1,583;              10,185;               0,868;-;               0,149;-;-;              10,559;               0,237;              55,903;-;              88,480;             144,383;  38,72%;
				01001008;Piemonte;Torino;ALPIGNANO;16497;Comune;           1.168,470;             671,120;             982,607;-;             706,382;              21,200;             493,699;              68,671;              31,850;              18,507;             192,930;             203,897;             278,845;               8,590;           4.846,768;-;           2.503,238;           7.350,006;  65,94%;
				01001009;Piemonte;Torino;ANDEZENO;2012;Comune;             207,690;              97,902;             127,439;             102,039;              35,661;               9,262;              76,594;               4,501;               0,236;               2,256;              19,059;               2,680;              31,862;               0,769;             717,950;-;             246,611;             964,561;  74,43%;
				01001010;Piemonte;Torino;ANDRATE;479;Comune;              51,612;-;              11,216;              51,797;               7,890;               4,505;              12,357;               2,661;               2,470;               0,175;               1,011;-;               9,369;               0,782;             155,844;-;              69,517;             225,361;  69,15%;
				01001011;Piemonte;Torino;ANGROGNA;810;Comune;              26,897;              37,181;              22,124;              29,827;              20,742;               1,825;              13,050;               3,409;               1,721;               1,043;               3,682;-;              23,614;-;             185,115;-;             114,780;             299,895;  61,73%;
				01001012;Piemonte;Torino;ARIGNANO;1086;Comune;             110,800;               8,854;              43,990;              36,940;               9,415;               5,537;              36,050;               2,201;-;               1,210;               8,377;-;              11,533;               0,531;             275,438;-;             150,510;             425,948;  64,67%;
				01001013;Piemonte;Torino;AVIGLIANA;12370;Comune;           1.167,083;             867,577;             740,366;             545,644;             270,576;              71,917;             418,370;              62,669;              41,211;              15,734;             139,787;             112,871;             207,106;               7,237;           4.668,148;-;           2.420,912;           7.089,060;  65,85%;
				01001014;Piemonte;Torino;AZEGLIO;1227;Comune;             134,993;               1,741;              64,748;              43,663;              34,200;               8,844;              41,491;               6,135;               7,075;               0,822;              11,554;-;              17,659;               1,733;             374,658;-;             141,799;             516,457;  72,54%;
				01001015;Piemonte;Torino;BAIRO;792;Comune;              78,013;              36,580;              64,682;              28,953;              30,841;               5,452;              67,210;               1,686;               3,900;               0,176;               0,880;-;               8,605;               0,953;             327,931;-;             187,404;             515,335;  63,64%;
				01001016;Piemonte;Torino;BALANGERO;3050;Comune;             276,870;              94,637;             100,290;             187,460;              59,477;              14,547;              28,106;              17,231;              20,740;               6,930;              45,960;               0,350;             107,042;               1,945;             961,584;-;             266,265;           1.227,849;  78,32%;
				01001017;Piemonte;Torino;BALDISSERO CANAVESE;515;Comune;              83,233;               2,519;              21,530;              26,678;              11,414;               5,624;              36,856;               2,410;               5,530;               0,149;               0,053;-;              11,139;               0,246;             207,381;-;             122,353;             329,734;  62,89%;
				01001018;Piemonte;Torino;BALDISSERO TORINESE;3789;Comune;             302,480;             229,794;             122,722;             154,815;              41,211;              12,554;              96,992;               4,450;               4,213;               2,280;              24,366;-;              24,079;               1,208;           1.021,164;-;             221,238;           1.242,402;  82,19%;
				01001019;Piemonte;Torino;BALME;105;Comune;               1,200;-;              30,740;              38,890;-;               0,883;               6,477;-;-;-;-;-;              25,565;-;             103,755;-;              95,990;             199,745;  51,94%;
				01001020;Piemonte;Torino;BANCHETTE;3087;Comune;             252,158;             104,239;             182,948;             105,403;              65,066;              12,721;              87,286;              10,108;               9,594;               2,161;              23,285;              18,581;              37,082;               3,384;             914,016;-;             363,923;           1.277,939;  71,52%;
				01001021;Piemonte;Torino;BARBANIA;1563;Comune;             121,250;              34,135;              48,123;             106,103;              19,298;               6,312;              13,230;               5,967;               4,000;               1,945;              15,794;-;              33,365;               0,546;             410,068;-;              95,740;             505,808;  81,07%;
				01001022;Piemonte;Torino;BARDONECCHIA;3028;Comune;             216,462;             358,770;             337,077;             305,443;             187,760;              58,091;             161,530;              40,267;               8,099;               4,115;              45,660;             101,341;             102,921;              11,477;           1.939,013;-;           1.572,540;           3.511,553;  55,22%;
				01001023;Piemonte;Torino;BARONE CANAVESE;554;Comune;              50,983;-;              74,756;              20,292;              18,015;               4,894;              31,863;               2,866;               3,370;               0,558;               2,236;-;              10,062;               0,701;             220,596;-;              23,188;             243,784;  90,49%;
				01001024;Piemonte;Torino;BEINASCO;17406;Comune;           1.098,390;             371,360;           1.502,132;             496,575;             484,367;              75,966;             613,254;              63,575;              42,121;              22,563;              62,480;             251,240;             181,490;               7,730;           5.273,242;-;           3.084,330;           8.357,572;  63,10%;
